,text,label
2921,呃我现在已经那个不单身了啊嗯,2
2922,呃是他那个我现在呃有点那个回头再联系好吗,4
2923,哦不是这这是,2
2924,嗯晚点再说,4
2925,哦我知道啊是,1
2926,嗯我不去那个,3
2927,啊没有了我自己找着了谢谢啊,2
2928,不需要了顺丰,3
2929,不好意思我现在不太方便说话你晚点打过来吧好吧,4
2930,我我我不是的,2
2931,对受益人单身,1
2932,我现在有点忙对好好好,4
2933,啊我一会给你回好吗我正好在外面呢,4
2934,现在哎对,1
2935,嗯不好意思说,3
2936,没有没有用了,2
2937,不不是哈,2
2938,你好单身亲爱的先不好意思现在不方便好吧因为现在在上班,4
2939,因为我我那个,5
2940,太吵了听不到,4
2941,对不起我已经找到了,2
2942,负责再说哈,4
2943,因为我不需要,3
2944,但现在一直都笨,5
2945,有有对象了,2
2946,没空诶,4
2947,呃搞错了,2
2948,能不能听不见,6
2949,然后玩呀,3
2950,呃现在是的呀,1
2951,没有搞,3
2952,现在不行吗,4
2953,呃我我那个,5
2954,早就不用了,3
2955,搞错信息,2
2956,啊这不需要哈,3
2957,嗯回头你再给我打电话吧,4
2958,嗯谢谢我不行,2
2959,我说我是单身,1
2960,没有啊有没有,3
2961,啊不好意思那个我在外地呢,4
2962,我没有上网,2
2963,呃不是不不,2
2964,不是你说啥,6
2965,暂时有事再说,4
2966,嗯是的单身呃,1
2967,啊你好现在不需要了,3
2968,在没有,3
2969,没有我那,3
2970,嗯已经找到了谢谢啊,2
2971,我是单身走了,1
2972,没有没有搞错,2
2973,二单身怎么了,1
2974,是单身你是谁,1
2975,那人没有了啊,2
2976,是啊我现在在外面呢,4
2977,好好好是是一一再说我现在开车好吧,4
2978,不用了,3
2979,我是单身单身我不需要哈谢谢啊,3
2980,啊好了好了对我给你讲不是单身给你说话是吗,2
2981,不用了现在解,3
2982,我试试谢谢,1
2983,单身就是版型,1
2984,好不是不方便,4
2985,对的待会我现在外面有点事情,4
2986,我不需要这个怎么能够注册掉注销掉,3
2987,哎不是单身呢,2
2988,不单身谢谢,2
2989,我现在在外面有事还能再绑好吧电话不停的在吗,4
2990,在在开会,4
2991,啊没有那个,5
2992,对我是本人,1
2993,我知错单身,1
2994,哦有事情谢谢,4
2995,呃有对象了,2
2996,对这样子我等一下给你打过来吗,4
2997,我是单身大学,1
2998,我现在上班回头给你打过去再说哈现在不大方便,4
2999,我没有单身啊,2
3000,不用关注我在忙呢,4
3001,你不需要呗,3
3002,啊我不行了嗯,2
3003,嗯我不用啊,3
3004,我现在没在乐老家在外面,4
3005,诶那个弄错了,2
3006,对我现在说,1
3007,现在不是了写,2
3008,啊对的不不需要不需要了,3
3009,哎我不知道,5
3010,嗯不需要嗯好,3
3011,现在还没,5
3012,嗯不是了写,2
3013,那我不是不,2
3014,啊不是不是我是报销打一个我的身份证所以我我就想打个炮我在这里晚上没事做呗,2
3015,哦我现在我现在已经找到了,2
3016,啊我现在不是了谢谢,2
3017,哎我是单身的,1
3018,对写的是单身,1
3019,啊意思,5
3020,单身,1
3021,啊不行不行,2
3022,我叫品打错了,2
3023,对那我现在在上班不方便接电话谢谢,4
3024,嗯这个不用谢谢啊,3
3025,是现在是国际长途说我的回国给你打过来好吗,4
3026,我现在已经找到了谢谢啊,2
3027,没有没有有啊,2
3028,不是啊不是,2
3029,是能不能转,5
3030,这样子吧你下午打过来我在公司下午吧,4
3031,不是我说的是我搞给你特点那个柜里边吗,5
3032,不单身结婚了,2
3033,现在那个没有,5
3034,嗯不是的呀,2
3035,对的我现在正好称杭州回宁波啊在车上,4
3036,啊你们是,5
3037,是啊我有个女的,1
3038,啊不是单身,2
3039,现在我有事回头再说行吗,4
3040,对啊咋的嘞,1
3041,哦好像没有啊,3
3042,哦我那个是的,1
3043,嗯不是啦是我朋友帮我弄的,2
3044,哦那个不好意思我现在忙啊,4
3045,呃不好意思不需要信呢,3
3046,我知道就是,1
3047,哦现在已经找到了谢谢,2
3048,没有哎怎么了,2
3049,啊没有这,3
3050,不好意思我都那个什么了我现在是忙着的发不了呢,4
3051,我说我没有啊,3
3052,是的有什么事,1
3053,是比较比较比较吵,4
3054,不是我搞的啊,2
3055,那您现在,5
3056,有那个,5
3057,喂芝麻甜喊你写啥,5
3058,我是高是吗,5
3059,是单身这方面现在最近没有时间工作太忙了,4
3060,呃我是他,1
3061,啊你好不好意思不好意思我已经找到了,2
3062,啊已经不是,2
3063,对我暂时在上班呢不方便接电话本来就大,4
3064,对的我现在在上班有点事不太方便,4
3065,没有兴趣联系,3
3066,我不单身啊,2
3067,哦没有打,3
3068,嗯已经找到的,2
3069,嗯哎不用了,3
3070,现在我不是帮助吗我已经找到另一半,2
3071,哦就是不用了,3
3072,哦我现在在上班不方便接电话,4
3073,啊那个不是的,2
3074,谢谢不用了呗,3
3075,哎我现在不方便现在在上班好吧,4
3076,万都是啊,5
3077,我现在不能,5
3078,吗不是,2
3079,嗯今天不用了,3
3080,不是我的吧,2
3081,啊不是了哦我现在在忙,2
3082,没有没有结婚那结婚呢,2
3083,我有对象了,2
3084,我是单元,1
3085,嗯我现在在上班不方便,4
3086,呃现在不空吗现在不方便哈晚点再说啊,4
3087,嗯不想了解了,3
3088,啊不是啊嗯,2
3089,没有没有啦,2
3090,不好意思现在外面都当面说话谢谢哈,4
3091,然后没结婚了,2
3092,嗯再说吧挂了,4
3093,哦没有玩了,3
3094,哦是在什么,5
3095,哦不用不在线,3
3096,没有已经找到了,2
3097,哦我不单身打,2
3098,不好意思啊我现在不太方便我在上班拜拜,4
3099,嗯不不能啊,5
3100,然后我就卸载掉了,3
3101,嗯不是好嗯,2
3102,哦那没有了,2
3103,哦不是不是的,2
3104,正在谈着呢,2
3105,嗯不需要对啊,3
3106,不好意思我现在有点事回头再说好吗,4
3107,啊不是的吧,2
3108,啊我我现在在刚刚才没有时间呢这个线,4
3109,对我删了生不单身呢你说,2
3110,不用了就忘了,3
3111,哦我想我好像没注册没注册嗯,2
3112,没有的没有的,2
3113,以前前一世的单身基本上,1
3114,我现在单身的,1
3115,开开会开会啊,4
3116,我不是她生的,2
3117,我说不是我,2
3118,不用用,3
3119,单身呢对呀,1
3120,对对对是单身这会不方便回头再说吧好吧谢谢你啊,4
3121,哦不需要不用,3
3122,我已经结婚了,2
3123,没有办呢,3
3124,搞错了吧可能,2
3125,我我就是,1
3126,哦结婚了啊,2
3127,啊你稍等一下我现在不方便说话晚点给你回复好吗啊不好意思,4
3128,嗯那没有嗯,2
3129,呃不是挂了吧,2
3130,嗯不用谢谢啊,3
3131,看没有,3
3132,我那个我不是我找到了谢谢,2
3133,我没留过资料,5
3134,不是了好吧嗯,2
3135,什么结婚了呀,2
3136,我不需要去,3
3137,呃我我是给朋友那个的,6
3138,好了不用不用,3
3139,啊就是那,1
3140,田海旺不到,5
3141,本身单身,1
3142,哦知道我需要,3
3143,嗯现在暂时付付,5
3144,你可能搞错了,2
3145,不用我,3
3146,啊我现在在开会回头再说什么,4
3147,我现在在开车不方便说啊待会自己过一个小时之后打的,4
3148,你搞错了不是,2
3149,在上班不好意思不方便接电话啊,4
3150,我现在有点忙回头再回答吧,4
3151,哦我已经找好了,2
3152,啊我是问他,1
3153,我就是男的,1
3154,维修,5
3155,哎喂,5
3156,哦对单身您说,1
3157,不是搞错了,2
3158,对我我是的,1
3159,哦不是的嗯,2
3160,对不管你从大的可以呀,5
3161,就注册一下,3
3162,呃呃没有啊,3
3163,嗯那不是了,2
3164,嗯不好意思我已经找到,2
3165,那个等一下晚点再聊我现在才算不方便,4
3166,快结婚了,2
3167,是这样子的我现在又试着帮您晚点有可能那个下午下来打电话过好不好,4
3168,不是结婚过了,2
3169,嗯现在不嗯,4
3170,是的单身我啊那个现在有事不方便跟你聊你要是可以就是晚点打电话过来,4
3171,那没有了,3
3172,我现在在出差当中不太方便不太合适好吗,4
3173,啊对是单身啊您是珍爱网了是吗,1
3174,哦没兴趣啊,3
3175,没有的事了,2
3176,不是我现在上班不方便,4
3177,哦是这样子啊,1
3178,不好意思我现在在外面不方便接电话,4
3179,美女不好意思我现在在上班呢不方便接电话,4
3180,注册一个资料,5
3181,他不需要去学习,3
3182,我是单的,1
3183,哦那个嗯是的,1
3184,今天在外面吃饭等下再聊吗,4
3185,是啊什么事呢,1
3186,我不是是啊,2
3187,那没有没有,2
3188,现在有老婆了,2
3189,不用了是可以,3
3190,他在睡觉吧,4
3191,单身呢听到吗,1
3192,不用找正好,3
3193,不是不是不行,2
3194,哦对的不好意思我现在放学好不太方便咱们回头再联系好吗,4
3195,也不是了,2
3196,哦我是吗,1
3197,对啊单身呢,1
3198,哦没有吧啊,2
3199,他不是吧,2
3200,呃不好意思我,3
3201,呃我不现在不是的谢谢,2
3202,我知道是的,1
3203,不好好我我我已经经我老不好意思,2
3204,不是不是你是,2
3205,我就是说完了,3
3206,那现在我,5
3207,现在是张三,1
3208,我现在在忙回头再跟你联系好吗,4
3209,啊不用了不用了不用管这个视线不是,3
3210,哦不知道是哪,5
3211,你是搞错啦,2
3212,其实不用了,3
3213,我是单身,1
3214,是啊咋不是,1
3215,哎现在不用了,3
3216,我这不是我的,2
3217,哎没有没有,2
3218,你好我现在没时间在听课不能讲话哈对不起,4
3219,现在不考虑这些,3
3220,嗯我现在在外边呢晚点打电话行吗,4
3221,您稍等我我我现在有点事情然后回头再给你打电话好吧,4
3222,嗯搞错了你,2
3223,解限没注册,2
3224,再说啊,4
3225,单身也没用啊,1
3226,呃不是我知道,2
3227,我还是八岁吗,1
3228,啊不用不,3
3229,中山那个吗,5
3230,再见再见,3
3231,嗯现在还没已经找到了谢谢,2
3232,那个弄错了吧,2
3233,嗯对呀有事吗,1
3234,嗯我现在在交到呢,2
3235,已经不是,2
3236,哦等一下吧等一下我现在很忙,4
3237,天猫搞错了,2
3238,登录中单身对,1
3239,一碰到单身,1
3240,啊呆会再说吧,4
3241,不需要了啊嗯,3
3242,嗯不用好好,3
3243,现在有事吗,4
3244,哦不知道谢谢,3
3245,啊现在还不太方便现在在那个上班啊,4
3246,不是吧再见啊,2
3247,我不是了已经,2
3248,搞错了啊好吧,2
3249,好已经用了哈,2
3250,嗯就结婚了,2
3251,哦哦现在,5
3252,哦不用不用啊,3
3253,哦好谢谢那个,3
3254,不好意思我这边上班不方便好吧,4
3255,哦我是注册的,1
3256,那个我啊对呀,1
3257,现在现在没谈呢就说现在在外面,4
3258,我那个钱,5
3259,哦我不知道,5
3260,谢谢不需要了,3
3261,搞错了账号,2
3262,嗯我现在在上班不太方便,4
3263,哦没有谢谢谢谢,3
3264,这个还是单身,1
3265,是你那个什么是广东深圳的呀,6
3266,不知道呀,5
3267,嗯确定你这样子我现在有点忙晚点联系我好吧嗯,4
3268,那些东西,5
3269,就是打错了啊,2
3270,我都不需要了,3
3271,我不是单身,2
3272,哦是这样子的我现在没有时间,4
3273,就是大省,1
3274,没有好好谢谢没有,3
3275,嗯这不是,2
3276,二天再说吗,4
3277,不是的好的,2
3278,再说了在忙呢,4
3279,对呀对呀单身,1
3280,对单身我现在有点事我在开会回头再说行吗,4
3281,单身是是是是,1
3282,没有没有弄,2
3283,啊那个我现在有点事情不方便回头再说吧,4
3284,哦不需要了嗯,3
3285,我我现在有事看感觉鸟一个,4
3286,我那个可能登错了吧好像是别人登的号用我的电话给登了一下,2
3287,啊我现在在看,5
3288,哦哦哦珍爱网,5
3289,好的等下我这里不用,3
3290,嗯真的没有了,2
3291,单身有没有,1
3292,嗯用了不用了,3
3293,我现在现在没有了,2
3294,嗯对我我是,1
3295,不用了谢谢谢谢我现在在忙啊谢谢谢谢,3
3296,新闻的那个,5
3297,水的资料啊,5
3298,嗯错了吧没有,2
3299,是的是的我现在上班不方便接接电话的美女,4
3300,夏不是,2
3301,我现在在上班不方便接电话报一下,4
3302,对我是百分之,1
3303,哦现在不是了,2
3304,我是女士,1
3305,没有忘了,3
3306,哦呃不是了啊,2
3307,嗯还没结婚呢,1
3308,那我晚点再聊吧我还在上班不方便,4
3309,我我现在他那边有我就要放多那个了解我开都对中国物流呀,5
3310,没有我是帮人注册的现在不用了,3
3311,哦好单身,1
3312,单身抱歉我,1
3313,对呀没有你,2
3314,我现在在外面你可以六点七点之后再给我打吗,4
3315,对不起不用啊,3
3316,只能回头再聊吧是的我在我现在在电影院回头再聊,4
3317,嗯现在的给你,5
3318,卖家不需要了,3
3319,嗯我已经找到注销了,2
3320,你这个小买保险吗,5
3321,啊不用核对了,3
3322,没得没有,2
3323,啊不是的我是,2
3324,啊六到三到五空了挂一下哈,5
3325,哦现在有老婆,2
3326,我现在我现在我现在下班了回头再说吧,4
3327,哦哦哦不用了不用了啊,3
3328,哦玩的,3
3329,现在不方便听不清楚啊晚点再打给你,4
3330,我没弄那个呀,2
3331,不对不对不是,2
3332,珍爱网搞错了,2
3333,没有支付,3
3334,你知道三吗,5
3335,我现在人在外面在外地,4
3336,我的东西,5
3337,啊不是吧是吗,2
3338,那个手机号,5
3339,没有我是好玩滴,3
3340,我是叫你别吵,1
3341,你有没搞错,2
3342,还没有对象呢,1
3343,嗯不是不是谢谢哈,2
3344,啊现在先忙着等他回头再说吧行吗,4
3345,嗯我现在不在,5
3346,哦现在上班不太方便,4
3347,呃那个付了,5
3348,现在太忙好吧回头再说,4
3349,那你现在是啊,1
3350,不是不是,2
3351,注册资料哦,5
3352,但不是我弄的,2
3353,知道了谢谢啊,3
3354,啊我是,1
3355,在忙不好意思,3
3356,算了我现在又有了,2
3357,就是没扣啊,4
3358,呃现在找到了,2
3359,啊不好意思我现在不需要了谢谢哈,3
3360,啊是的哪里的,1
3361,喂你好现在不方便嗯,4
3362,再说呢,4
3363,我是单身于是我打上来,1
3364,呃现在是单身,1
3365,没有网站,3
3366,哦没有了好谢谢啊再见,3
3367,啊我暂时这块像不像好吧谢谢啊,3
3368,我是兰驼了南通,5
3369,现在还没有时间真这样子啊拜拜,4
3370,就意思说资料,5
3371,呃不是不是哎,2
3372,你好我们在开会呢那个打一下下班下班时间打上班时间,4
3373,啊是现在,1
3374,啊已经找到了谢谢你哈,2
3375,哦现在上班单身不方便啊,4
3376,基本是怎么了,1
3377,啊不是嗯是的,2
3378,哦哦哦哦是怎么了,1
3379,嗯知道了哈,5
3380,我现在开会哈,4
3381,哎是啊我过我回复出来了,1
3382,哦是有对象了,2
3383,嗯这不用了,3
3384,我说是同事我们是同事然后这个的话其实只用于工作使用不好意思,4
3385,我是慈善的,1
3386,我是慈善的,1
3387,单身我没兴趣,3
3388,呃不是现在,2
3389,啊不是啦哈,2
3390,喂不需要,3
3391,是不用了啊,3
3392,没有女的,3
3393,我现在要,5
3394,是现在不方便打电话你晚点再打,4
3395,那个网,5
3396,哦不是不是是,2
3397,对方的意思,5
3398,是的从你们那个不需要了谢谢,3
3399,哦哦不需要,3
3400,哦那个是没有,2
3401,你好我没时间了解啊不好意思,4
3402,嗯单身,1
3403,听不到啊,4
3404,哦我现在没有需要,3
3405,那可能搞错了不是我那可能是别人住了吧,2
3406,不是不是我我,2
3407,哦我是单身呢,1
3408,是的呀不是,5
3409,呃不显示了啊,5
3410,对呀当然呢,1
3411,我那个我不是我找到了谢谢,2
3412,好现在不是了,2
3413,哎那个是啊,1
3414,对呀我离异的,1
3415,嗯对对单身,1
3416,哦那那那个,5
3417,真爱玩,5
3418,也不行吗,2
3419,哦我是我是,1
3420,哦不用不用谢,3
3421,我是你爸,1
3422,啊是啊可是我现在没办法给你去聊这个我现在人在外面,4
3423,我不需要不需要哈,3
3424,现在找里有事,4
3425,哦没有找,1
3426,可以拿走了,5
3427,不用和,3
3428,好了我现在,5
3429,对是单身但这个不需要了谢谢啊,3
3430,我在开会开了,4
3431,啊去去那个不用咯我刚没听就我们在那个,3
3432,你好我现在没时间啊,4
3433,我在外面谢谢啊是外面完了再说,4
3434,嗯我没有啊我已经找到了,2
3435,嗯我现在上班不方便哈,4
3436,呃不好意思我已经找到了,2
